Source,Target,Type,Weight
517,2,Undirected,1
517,3,Undirected,1
517,4,Undirected,1
517,12,Undirected,1
517,42,Undirected,1
517,80,Undirected,1
517,126,Undirected,1
517,142,Undirected,1
517,287,Undirected,1
518,1,Undirected,1
518,2,Undirected,1
518,3,Undirected,1
518,4,Undirected,1
518,42,Undirected,1
518,46,Undirected,1
518,58,Undirected,1
518,62,Undirected,1
518,91,Undirected,1
518,98,Undirected,1
518,110,Undirected,1
518,114,Undirected,1
518,123,Undirected,1
518,288,Undirected,1
519,1,Undirected,1
519,2,Undirected,1
519,3,Undirected,1
519,4,Undirected,1
519,5,Undirected,1
519,27,Undirected,1
519,67,Undirected,1
519,133,Undirected,1
519,289,Undirected,1
520,1,Undirected,1
520,2,Undirected,1
520,3,Undirected,1
520,4,Undirected,1
520,42,Undirected,1
520,45,Undirected,1
520,55,Undirected,1
520,112,Undirected,1
521,1,Undirected,1
521,2,Undirected,1
521,3,Undirected,1
521,4,Undirected,1
521,35,Undirected,1
521,38,Undirected,1
521,55,Undirected,1
521,291,Undirected,1
522,1,Undirected,1
522,2,Undirected,1
522,3,Undirected,1
522,4,Undirected,1
522,42,Undirected,1
522,103,Undirected,1
522,123,Undirected,1
522,131,Undirected,1
523,1,Undirected,1
523,2,Undirected,1
523,3,Undirected,1
523,4,Undirected,1
523,27,Undirected,1
523,45,Undirected,1
523,293,Undirected,1
524,1,Undirected,2
524,2,Undirected,2
524,3,Undirected,2
524,4,Undirected,1
524,11,Undirected,1
524,35,Undirected,1
524,36,Undirected,2
524,58,Undirected,1
524,70,Undirected,1
524,103,Undirected,1
525,1,Undirected,1
525,2,Undirected,1
525,3,Undirected,1
525,4,Undirected,1
525,11,Undirected,1
525,36,Undirected,1
525,70,Undirected,1
525,524,Undirected,1
526,1,Undirected,1
526,2,Undirected,1
526,3,Undirected,1
526,4,Undirected,1
526,5,Undirected,1
526,28,Undirected,1
526,93,Undirected,1
526,95,Undirected,1
526,124,Undirected,1
527,1,Undirected,1
527,2,Undirected,1
527,3,Undirected,1
527,4,Undirected,1
527,5,Undirected,1
527,28,Undirected,1
527,93,Undirected,1
527,95,Undirected,1
527,124,Undirected,1
527,526,Undirected,1
528,1,Undirected,1
528,2,Undirected,1
528,4,Undirected,1
528,31,Undirected,1
528,42,Undirected,1
528,55,Undirected,1
528,110,Undirected,1
528,112,Undirected,1
529,1,Undirected,1
529,2,Undirected,1
529,36,Undirected,1
529,146,Undirected,1
529,294,Undirected,1
530,1,Undirected,1
530,2,Undirected,1
530,36,Undirected,1
530,146,Undirected,1
530,294,Undirected,1
530,529,Undirected,1
531,1,Undirected,2
531,2,Undirected,2
531,3,Undirected,2
531,4,Undirected,2
531,34,Undirected,1
531,38,Undirected,1
531,45,Undirected,2
531,55,Undirected,1
531,98,Undirected,1
531,112,Undirected,1
532,1,Undirected,2
532,2,Undirected,1
532,3,Undirected,2
532,4,Undirected,1
532,27,Undirected,1
532,35,Undirected,2
532,36,Undirected,1
532,43,Undirected,2
532,45,Undirected,1
532,67,Undirected,1
532,70,Undirected,1
532,80,Undirected,1
532,110,Undirected,1
532,130,Undirected,1
532,132,Undirected,1
532,295,Undirected,1
532,296,Undirected,1
533,1,Undirected,1
533,2,Undirected,1
533,3,Undirected,1
533,38,Undirected,1
533,93,Undirected,1
533,124,Undirected,1
534,1,Undirected,1
534,2,Undirected,1
534,3,Undirected,1
534,38,Undirected,1
534,93,Undirected,1
534,124,Undirected,1
534,533,Undirected,1
535,1,Undirected,1
535,2,Undirected,1
535,3,Undirected,1
535,4,Undirected,1
535,42,Undirected,1
535,44,Undirected,1
535,45,Undirected,1
535,46,Undirected,1
535,75,Undirected,1
535,78,Undirected,1
535,80,Undirected,1
535,102,Undirected,1
535,299,Undirected,1
536,1,Undirected,1
536,2,Undirected,1
536,3,Undirected,1
536,4,Undirected,1
536,42,Undirected,1
536,44,Undirected,1
536,45,Undirected,1
536,46,Undirected,1
536,75,Undirected,1
536,78,Undirected,1
536,80,Undirected,1
536,102,Undirected,1
536,299,Undirected,1
536,535,Undirected,1
537,1,Undirected,1
537,2,Undirected,1
537,3,Undirected,1
537,4,Undirected,1
537,42,Undirected,1
537,44,Undirected,1
537,45,Undirected,1
537,46,Undirected,1
537,75,Undirected,1
537,78,Undirected,1
537,80,Undirected,1
537,102,Undirected,1
537,299,Undirected,1
537,535,Undirected,1
537,536,Undirected,1
538,1,Undirected,1
538,4,Undirected,1
538,42,Undirected,1
538,45,Undirected,1
538,95,Undirected,1
538,104,Undirected,1
538,123,Undirected,1
539,1,Undirected,1
539,2,Undirected,1
539,3,Undirected,1
539,4,Undirected,1
539,35,Undirected,1
539,46,Undirected,1
539,92,Undirected,1
539,300,Undirected,1
540,1,Undirected,1
540,2,Undirected,1
540,3,Undirected,1
540,4,Undirected,1
540,35,Undirected,1
540,46,Undirected,1
540,92,Undirected,1
540,300,Undirected,1
540,539,Undirected,1
541,1,Undirected,1
541,2,Undirected,1
541,3,Undirected,1
541,4,Undirected,1
541,35,Undirected,1
541,46,Undirected,1
541,92,Undirected,1
541,300,Undirected,1
541,539,Undirected,1
541,540,Undirected,1
542,1,Undirected,1
542,2,Undirected,1
542,3,Undirected,1
542,4,Undirected,1
542,35,Undirected,1
542,46,Undirected,1
542,92,Undirected,1
542,300,Undirected,1
542,539,Undirected,1
542,540,Undirected,1
542,541,Undirected,1
543,1,Undirected,1
543,2,Undirected,1
543,3,Undirected,1
543,4,Undirected,1
543,38,Undirected,1
543,41,Undirected,1
543,45,Undirected,1
543,55,Undirected,1
543,57,Undirected,1
543,64,Undirected,1
543,98,Undirected,1
543,110,Undirected,1
543,112,Undirected,1
543,146,Undirected,1
544,1,Undirected,1
544,2,Undirected,1
544,3,Undirected,1
544,4,Undirected,1
544,35,Undirected,1
544,36,Undirected,1
544,110,Undirected,1
544,113,Undirected,1
545,1,Undirected,2
545,2,Undirected,2
545,3,Undirected,2
545,4,Undirected,2
545,5,Undirected,1
545,27,Undirected,1
545,34,Undirected,1
545,35,Undirected,1
545,36,Undirected,2
545,46,Undirected,1
545,110,Undirected,1
545,113,Undirected,1
545,134,Undirected,1
545,303,Undirected,1
545,544,Undirected,1
546,1,Undirected,1
546,2,Undirected,1
546,3,Undirected,1
546,4,Undirected,1
546,35,Undirected,1
546,36,Undirected,1
546,110,Undirected,1
546,113,Undirected,1
546,544,Undirected,1
546,545,Undirected,1
547,1,Undirected,1
547,2,Undirected,1
547,3,Undirected,1
547,4,Undirected,1
547,12,Undirected,1
547,46,Undirected,1
547,103,Undirected,1
547,126,Undirected,1
548,1,Undirected,2
548,2,Undirected,1
548,3,Undirected,2
548,27,Undirected,1
548,42,Undirected,1
548,46,Undirected,2
548,59,Undirected,2
548,66,Undirected,1
548,95,Undirected,1
548,103,Undirected,1
548,374,Undirected,1
549,1,Undirected,1
549,2,Undirected,1
549,3,Undirected,1
549,4,Undirected,1
549,27,Undirected,1
549,35,Undirected,1
549,43,Undirected,1
549,55,Undirected,1
549,59,Undirected,1
549,70,Undirected,1
549,75,Undirected,1
549,112,Undirected,1
551,1,Undirected,1
551,2,Undirected,1
551,3,Undirected,1
551,4,Undirected,1
551,5,Undirected,1
551,27,Undirected,1
551,34,Undirected,1
551,36,Undirected,1
551,46,Undirected,1
551,134,Undirected,1
551,303,Undirected,1
551,545,Undirected,1
552,1,Undirected,1
552,2,Undirected,1
552,3,Undirected,1
552,35,Undirected,1
552,36,Undirected,1
552,59,Undirected,1
552,306,Undirected,1
552,307,Undirected,1
553,1,Undirected,1
553,2,Undirected,1
553,3,Undirected,1
553,4,Undirected,1
553,12,Undirected,1
553,27,Undirected,1
553,38,Undirected,1
553,42,Undirected,1
553,46,Undirected,1
553,308,Undirected,1
554,1,Undirected,1
554,2,Undirected,1
554,3,Undirected,1
554,4,Undirected,1
554,27,Undirected,1
554,93,Undirected,1
554,98,Undirected,1
554,123,Undirected,1
555,1,Undirected,1
555,2,Undirected,1
555,3,Undirected,1
555,4,Undirected,1
555,33,Undirected,1
555,34,Undirected,1
555,35,Undirected,1
555,49,Undirected,1
555,98,Undirected,1
555,311,Undirected,1
556,1,Undirected,1
556,2,Undirected,1
556,3,Undirected,1
556,4,Undirected,1
556,18,Undirected,1
556,25,Undirected,1
556,27,Undirected,1
556,35,Undirected,1
556,44,Undirected,1
556,75,Undirected,1
556,132,Undirected,1
556,312,Undirected,1
558,1,Undirected,1
558,2,Undirected,1
558,3,Undirected,1
558,4,Undirected,1
558,5,Undirected,1
558,36,Undirected,1
558,46,Undirected,1
558,318,Undirected,1
558,319,Undirected,1
559,1,Undirected,1
559,2,Undirected,1
559,3,Undirected,1
559,4,Undirected,1
559,5,Undirected,1
559,35,Undirected,1
559,36,Undirected,1
559,43,Undirected,1
559,45,Undirected,1
559,46,Undirected,1
559,53,Undirected,1
559,98,Undirected,1
559,119,Undirected,1
559,323,Undirected,1
560,1,Undirected,1
560,2,Undirected,1
560,3,Undirected,1
560,4,Undirected,1
560,5,Undirected,1
560,35,Undirected,1
560,36,Undirected,1
560,43,Undirected,1
560,45,Undirected,1
560,46,Undirected,1
560,53,Undirected,1
560,98,Undirected,1
560,119,Undirected,1
560,323,Undirected,1
560,559,Undirected,1
561,1,Undirected,1
561,2,Undirected,1
561,3,Undirected,1
561,4,Undirected,1
561,5,Undirected,1
561,75,Undirected,1
561,92,Undirected,1
561,130,Undirected,1
561,325,Undirected,1
561,404,Undirected,1
563,1,Undirected,1
563,2,Undirected,1
563,3,Undirected,1
563,4,Undirected,1
563,36,Undirected,1
563,109,Undirected,1
563,110,Undirected,1
564,1,Undirected,1
564,2,Undirected,1
564,3,Undirected,1
564,4,Undirected,1
564,36,Undirected,1
564,109,Undirected,1
564,110,Undirected,1
564,563,Undirected,1
565,1,Undirected,1
565,3,Undirected,1
565,4,Undirected,1
565,27,Undirected,1
565,70,Undirected,1
565,92,Undirected,1
565,110,Undirected,1
565,307,Undirected,1
566,1,Undirected,1
566,2,Undirected,1
566,4,Undirected,1
566,12,Undirected,1
566,33,Undirected,1
566,34,Undirected,1
566,35,Undirected,1
566,43,Undirected,1
566,55,Undirected,1
566,112,Undirected,1
567,1,Undirected,1
567,2,Undirected,1
567,3,Undirected,1
567,33,Undirected,1
567,34,Undirected,1
567,36,Undirected,1
567,46,Undirected,1
567,55,Undirected,1
567,95,Undirected,1
567,112,Undirected,1
568,1,Undirected,1
568,2,Undirected,1
568,3,Undirected,1
568,4,Undirected,1
568,11,Undirected,1
568,27,Undirected,1
568,36,Undirected,1
568,42,Undirected,1
568,80,Undirected,1
568,95,Undirected,1
568,331,Undirected,1
568,332,Undirected,1
569,1,Undirected,1
569,2,Undirected,1
569,3,Undirected,1
569,4,Undirected,1
569,8,Undirected,1
569,9,Undirected,1
569,10,Undirected,1
569,25,Undirected,1
569,36,Undirected,1
569,42,Undirected,1
569,45,Undirected,1
569,46,Undirected,1
569,71,Undirected,1
569,79,Undirected,1
569,95,Undirected,1
569,110,Undirected,1
569,122,Undirected,1
569,138,Undirected,1
569,335,Undirected,1
569,336,Undirected,1
570,1,Undirected,1
570,2,Undirected,1
570,3,Undirected,1
570,4,Undirected,1
570,36,Undirected,1
570,337,Undirected,1
571,1,Undirected,1
571,2,Undirected,1
571,3,Undirected,1
571,4,Undirected,1
571,27,Undirected,1
571,35,Undirected,1
571,36,Undirected,1
571,42,Undirected,1
571,43,Undirected,1
571,44,Undirected,1
571,45,Undirected,1
571,75,Undirected,1
571,102,Undirected,1
571,107,Undirected,1
571,110,Undirected,1
571,119,Undirected,1
572,1,Undirected,1
572,2,Undirected,1
572,3,Undirected,1
572,4,Undirected,1
572,41,Undirected,1
572,44,Undirected,1
572,45,Undirected,1
572,123,Undirected,1
573,1,Undirected,1
573,2,Undirected,1
573,3,Undirected,1
573,4,Undirected,1
573,41,Undirected,1
573,44,Undirected,1
573,45,Undirected,1
573,123,Undirected,1
573,572,Undirected,1
574,1,Undirected,1
574,2,Undirected,1
574,3,Undirected,1
574,4,Undirected,1
574,41,Undirected,1
574,44,Undirected,1
574,45,Undirected,1
574,123,Undirected,1
574,572,Undirected,1
574,573,Undirected,1
575,1,Undirected,1
575,2,Undirected,1
575,3,Undirected,1
575,4,Undirected,1
575,41,Undirected,1
575,44,Undirected,1
575,45,Undirected,1
575,123,Undirected,1
575,572,Undirected,1
575,573,Undirected,1
575,574,Undirected,1
576,1,Undirected,1
576,2,Undirected,1
576,3,Undirected,1
576,4,Undirected,1
576,33,Undirected,1
576,34,Undirected,1
576,61,Undirected,1
576,88,Undirected,1
577,1,Undirected,1
577,2,Undirected,1
577,3,Undirected,1
577,4,Undirected,1
577,42,Undirected,1
577,46,Undirected,1
577,58,Undirected,1
577,110,Undirected,1
577,123,Undirected,1
577,341,Undirected,1
577,342,Undirected,1
578,1,Undirected,1
578,2,Undirected,1
578,3,Undirected,1
578,4,Undirected,1
578,42,Undirected,1
578,46,Undirected,1
578,58,Undirected,1
578,110,Undirected,1
578,123,Undirected,1
578,341,Undirected,1
578,342,Undirected,1
578,577,Undirected,1
579,1,Undirected,1
579,2,Undirected,1
579,3,Undirected,1
579,4,Undirected,1
579,42,Undirected,1
579,46,Undirected,1
579,58,Undirected,1
579,110,Undirected,1
579,123,Undirected,1
579,341,Undirected,1
579,342,Undirected,1
579,577,Undirected,1
579,578,Undirected,1
583,1,Undirected,1
583,2,Undirected,1
583,3,Undirected,1
583,4,Undirected,1
583,27,Undirected,1
583,41,Undirected,1
583,80,Undirected,1
583,123,Undirected,1
583,132,Undirected,1
583,464,Undirected,1
584,1,Undirected,1
584,2,Undirected,1
584,4,Undirected,1
584,36,Undirected,1
584,59,Undirected,1
584,91,Undirected,1
584,110,Undirected,1
584,124,Undirected,1
584,128,Undirected,1
585,1,Undirected,1
585,2,Undirected,1
585,3,Undirected,1
585,4,Undirected,1
585,27,Undirected,1
585,35,Undirected,1
585,55,Undirected,1
585,98,Undirected,1
585,112,Undirected,1
586,1,Undirected,1
586,2,Undirected,1
586,3,Undirected,1
586,4,Undirected,1
586,34,Undirected,1
586,46,Undirected,1
586,59,Undirected,1
586,75,Undirected,1
586,110,Undirected,1
586,351,Undirected,1
587,1,Undirected,1
587,2,Undirected,1
587,3,Undirected,1
587,4,Undirected,1
587,34,Undirected,1
587,46,Undirected,1
587,59,Undirected,1
587,75,Undirected,1
587,110,Undirected,1
587,351,Undirected,1
587,586,Undirected,1
588,1,Undirected,1
588,2,Undirected,1
588,3,Undirected,1
588,4,Undirected,1
588,34,Undirected,1
588,46,Undirected,1
588,59,Undirected,1
588,75,Undirected,1
588,110,Undirected,1
588,351,Undirected,1
588,586,Undirected,1
588,587,Undirected,1
589,1,Undirected,1
589,2,Undirected,1
589,3,Undirected,1
589,4,Undirected,1
589,13,Undirected,1
589,46,Undirected,1
589,76,Undirected,1
589,77,Undirected,1
589,110,Undirected,1
589,132,Undirected,1
589,140,Undirected,1
589,352,Undirected,1
589,353,Undirected,1
590,1,Undirected,1
590,2,Undirected,1
590,3,Undirected,1
590,4,Undirected,1
590,34,Undirected,1
590,38,Undirected,1
590,45,Undirected,1
590,55,Undirected,1
590,112,Undirected,1
590,531,Undirected,1
592,1,Undirected,1
592,2,Undirected,1
592,3,Undirected,1
592,4,Undirected,1
592,5,Undirected,1
592,42,Undirected,1
592,46,Undirected,1
592,58,Undirected,1
592,95,Undirected,1
592,123,Undirected,1
592,138,Undirected,1
592,145,Undirected,1
592,356,Undirected,1
593,1,Undirected,1
593,2,Undirected,1
593,3,Undirected,1
593,4,Undirected,1
593,5,Undirected,1
593,12,Undirected,1
593,35,Undirected,1
593,37,Undirected,1
593,46,Undirected,1
593,75,Undirected,1
593,112,Undirected,1
593,364,Undirected,1
593,365,Undirected,1
594,1,Undirected,1
594,2,Undirected,1
594,3,Undirected,1
594,4,Undirected,1
594,5,Undirected,1
594,8,Undirected,1
594,9,Undirected,1
594,10,Undirected,1
594,367,Undirected,1
596,2,Undirected,1
596,3,Undirected,1
596,4,Undirected,1
596,6,Undirected,1
596,8,Undirected,1
596,9,Undirected,1
596,10,Undirected,1
596,35,Undirected,1
596,95,Undirected,1
596,376,Undirected,1
597,1,Undirected,1
597,2,Undirected,1
597,3,Undirected,1
597,4,Undirected,1
597,5,Undirected,1
597,8,Undirected,1
597,9,Undirected,1
597,10,Undirected,1
597,13,Undirected,1
597,27,Undirected,1
597,34,Undirected,1
597,38,Undirected,1
597,42,Undirected,1
597,91,Undirected,1
597,95,Undirected,1
598,1,Undirected,1
598,2,Undirected,1
598,3,Undirected,1
598,4,Undirected,1
598,5,Undirected,1
598,8,Undirected,1
598,9,Undirected,1
598,10,Undirected,1
598,13,Undirected,1
598,27,Undirected,1
598,34,Undirected,1
598,38,Undirected,1
598,42,Undirected,1
598,91,Undirected,1
598,95,Undirected,1
598,597,Undirected,1
599,1,Undirected,1
599,2,Undirected,1
599,3,Undirected,1
599,4,Undirected,1
599,5,Undirected,1
599,8,Undirected,1
599,9,Undirected,1
599,10,Undirected,1
599,13,Undirected,1
599,27,Undirected,1
599,34,Undirected,1
599,38,Undirected,1
599,42,Undirected,1
599,91,Undirected,1
599,95,Undirected,1
599,597,Undirected,1
599,598,Undirected,1
600,1,Undirected,1
600,2,Undirected,1
600,3,Undirected,1
600,4,Undirected,1
600,5,Undirected,1
600,8,Undirected,1
600,9,Undirected,1
600,10,Undirected,1
600,13,Undirected,1
600,27,Undirected,1
600,34,Undirected,1
600,38,Undirected,1
600,42,Undirected,1
600,91,Undirected,1
600,95,Undirected,1
600,597,Undirected,1
600,598,Undirected,1
600,599,Undirected,1
601,1,Undirected,1
601,2,Undirected,1
601,3,Undirected,1
601,4,Undirected,1
601,5,Undirected,1
601,8,Undirected,1
601,9,Undirected,1
601,10,Undirected,1
601,13,Undirected,1
601,27,Undirected,1
601,34,Undirected,1
601,38,Undirected,1
601,42,Undirected,1
601,91,Undirected,1
601,95,Undirected,1
601,597,Undirected,1
601,598,Undirected,1
601,599,Undirected,1
601,600,Undirected,1
602,1,Undirected,1
602,2,Undirected,1
602,3,Undirected,1
602,4,Undirected,1
602,35,Undirected,1
602,55,Undirected,1
602,95,Undirected,1
602,112,Undirected,1
602,131,Undirected,1
603,1,Undirected,1
603,3,Undirected,1
603,4,Undirected,1
603,35,Undirected,1
603,46,Undirected,1
603,55,Undirected,1
603,110,Undirected,1
603,112,Undirected,1
603,380,Undirected,1
603,381,Undirected,1
604,1,Undirected,1
604,3,Undirected,1
604,4,Undirected,1
604,35,Undirected,1
604,46,Undirected,1
604,55,Undirected,1
604,110,Undirected,1
604,112,Undirected,1
604,380,Undirected,1
604,381,Undirected,1
604,603,Undirected,1
605,1,Undirected,1
605,2,Undirected,1
605,3,Undirected,1
605,4,Undirected,1
605,35,Undirected,1
605,38,Undirected,1
605,92,Undirected,1
606,1,Undirected,1
606,2,Undirected,1
606,3,Undirected,1
606,4,Undirected,1
606,42,Undirected,1
606,382,Undirected,1
606,383,Undirected,1
607,1,Undirected,1
607,2,Undirected,1
607,11,Undirected,1
607,12,Undirected,1
607,16,Undirected,1
607,25,Undirected,1
607,33,Undirected,1
607,34,Undirected,1
607,45,Undirected,1
607,46,Undirected,1
607,110,Undirected,1
607,126,Undirected,1
607,142,Undirected,1
608,1,Undirected,1
608,2,Undirected,1
608,3,Undirected,1
608,4,Undirected,1
608,35,Undirected,1
608,41,Undirected,1
608,45,Undirected,1
608,110,Undirected,1
608,131,Undirected,1
608,138,Undirected,1
608,457,Undirected,1
609,1,Undirected,1
609,2,Undirected,1
609,3,Undirected,1
609,4,Undirected,1
609,35,Undirected,1
609,41,Undirected,1
609,45,Undirected,1
609,110,Undirected,1
609,131,Undirected,1
609,138,Undirected,1
609,457,Undirected,1
609,608,Undirected,1
610,1,Undirected,1
610,2,Undirected,1
610,3,Undirected,1
610,4,Undirected,1
610,35,Undirected,1
610,41,Undirected,1
610,45,Undirected,1
610,110,Undirected,1
610,131,Undirected,1
610,138,Undirected,1
610,457,Undirected,1
610,608,Undirected,1
610,609,Undirected,1
611,1,Undirected,1
611,2,Undirected,1
611,3,Undirected,1
611,4,Undirected,1
611,35,Undirected,1
611,41,Undirected,1
611,45,Undirected,1
611,110,Undirected,1
611,131,Undirected,1
611,138,Undirected,1
611,457,Undirected,1
611,608,Undirected,1
611,609,Undirected,1
611,610,Undirected,1
613,1,Undirected,1
613,2,Undirected,1
613,3,Undirected,1
613,4,Undirected,1
613,35,Undirected,1
613,41,Undirected,1
613,45,Undirected,1
613,110,Undirected,1
613,131,Undirected,1
613,138,Undirected,1
613,457,Undirected,1
613,608,Undirected,1
613,609,Undirected,1
613,610,Undirected,1
613,611,Undirected,1
614,1,Undirected,1
614,2,Undirected,1
614,3,Undirected,1
614,4,Undirected,1
614,41,Undirected,1
614,46,Undirected,1
615,2,Undirected,1
615,3,Undirected,1
615,4,Undirected,1
616,2,Undirected,1
616,3,Undirected,1
616,4,Undirected,1
616,615,Undirected,1
617,1,Undirected,1
617,2,Undirected,1
617,3,Undirected,1
617,4,Undirected,1
617,8,Undirected,1
617,45,Undirected,1
618,1,Undirected,1
618,2,Undirected,1
618,3,Undirected,1
618,35,Undirected,1
618,36,Undirected,1
618,58,Undirected,1
618,103,Undirected,1
618,524,Undirected,1
620,1,Undirected,1
620,2,Undirected,1
620,3,Undirected,1
620,4,Undirected,1
620,34,Undirected,1
621,1,Undirected,1
621,2,Undirected,1
621,3,Undirected,1
621,4,Undirected,1
621,34,Undirected,1
621,620,Undirected,1
622,1,Undirected,1
622,2,Undirected,1
622,3,Undirected,1
622,4,Undirected,1
622,34,Undirected,1
622,620,Undirected,1
622,621,Undirected,1
623,1,Undirected,1
623,3,Undirected,1
623,4,Undirected,1
623,33,Undirected,1
623,34,Undirected,1
623,42,Undirected,1
623,45,Undirected,1
623,80,Undirected,1
624,91,Undirected,1
624,110,Undirected,1
625,91,Undirected,1
625,110,Undirected,1
625,624,Undirected,1
626,1,Undirected,1
626,3,Undirected,1
626,4,Undirected,1
627,3,Undirected,1
627,4,Undirected,1
627,26,Undirected,1
627,33,Undirected,1
627,34,Undirected,1
627,46,Undirected,1
628,1,Undirected,1
628,2,Undirected,1
628,3,Undirected,1
628,5,Undirected,1
628,9,Undirected,1
628,27,Undirected,1
628,35,Undirected,1
628,43,Undirected,1
628,45,Undirected,1
628,55,Undirected,1
628,75,Undirected,1
628,112,Undirected,1
629,1,Undirected,1
629,2,Undirected,1
629,3,Undirected,1
629,12,Undirected,1
629,27,Undirected,1
629,126,Undirected,1
630,1,Undirected,1
630,2,Undirected,1
630,3,Undirected,1
630,4,Undirected,1
631,3,Undirected,1
631,4,Undirected,1
631,45,Undirected,1
632,1,Undirected,1
632,2,Undirected,1
632,3,Undirected,1
632,4,Undirected,1
632,5,Undirected,1
632,46,Undirected,1
632,133,Undirected,1
633,1,Undirected,1
633,2,Undirected,1
633,3,Undirected,1
633,4,Undirected,1
633,34,Undirected,1
633,42,Undirected,1
633,45,Undirected,1
633,46,Undirected,1
633,95,Undirected,1
633,138,Undirected,1
634,1,Undirected,1
634,2,Undirected,1
634,3,Undirected,1
634,4,Undirected,1
634,13,Undirected,1
634,92,Undirected,1
635,1,Undirected,1
635,2,Undirected,1
635,3,Undirected,1
635,4,Undirected,1
635,13,Undirected,1
635,92,Undirected,1
635,634,Undirected,1
637,1,Undirected,1
637,2,Undirected,1
637,3,Undirected,1
637,5,Undirected,1
638,1,Undirected,1
638,2,Undirected,1
638,3,Undirected,1
638,4,Undirected,1
638,42,Undirected,1
638,100,Undirected,1
638,103,Undirected,1
639,1,Undirected,1
639,3,Undirected,1
639,4,Undirected,1
639,35,Undirected,1
639,43,Undirected,1
639,45,Undirected,1
639,55,Undirected,1
639,57,Undirected,1
639,112,Undirected,1
639,123,Undirected,1
640,1,Undirected,1
640,2,Undirected,1
640,3,Undirected,1
640,33,Undirected,1
640,34,Undirected,1
640,42,Undirected,1
640,59,Undirected,1
640,80,Undirected,1
640,119,Undirected,1
641,1,Undirected,1
641,2,Undirected,1
641,3,Undirected,1
641,35,Undirected,1
641,43,Undirected,1
641,46,Undirected,1
641,50,Undirected,1
641,103,Undirected,1
641,441,Undirected,1
643,4,Undirected,1
643,58,Undirected,1
644,1,Undirected,1
644,2,Undirected,1
644,3,Undirected,1
644,4,Undirected,1
644,106,Undirected,1
645,1,Undirected,1
645,2,Undirected,1
645,3,Undirected,1
645,4,Undirected,1
645,106,Undirected,1
645,644,Undirected,1
646,1,Undirected,1
646,2,Undirected,1
646,3,Undirected,1
646,4,Undirected,1
646,106,Undirected,1
646,644,Undirected,1
646,645,Undirected,1
647,1,Undirected,1
647,2,Undirected,1
647,3,Undirected,1
647,4,Undirected,1
647,106,Undirected,1
647,644,Undirected,1
647,645,Undirected,1
647,646,Undirected,1
648,1,Undirected,1
648,2,Undirected,1
648,3,Undirected,1
648,4,Undirected,1
648,106,Undirected,1
648,644,Undirected,1
648,645,Undirected,1
648,646,Undirected,1
648,647,Undirected,1
649,1,Undirected,1
649,2,Undirected,1
649,3,Undirected,1
649,46,Undirected,1
649,59,Undirected,1
649,106,Undirected,1
649,132,Undirected,1
649,516,Undirected,1
651,1,Undirected,1
651,2,Undirected,1
651,3,Undirected,1
651,95,Undirected,1
